Vertex,a8:f7:d9:59:b7:81,a8:f7:d9:59:b7:a1,a8:f7:d9:59:c9:b1,a8:f7:d9:59:cc:e1,a8:f7:d9:59:cd:01,a8:f7:d9:59:cd:61,a8:f7:d9:5a:4a:21,a8:f7:d9:5a:4a:41,a8:f7:d9:5a:4a:81,a8:f7:d9:5a:4a:a1,a8:f7:d9:5a:4f:01,a8:f7:d9:5a:4f:21,a8:f7:d9:5a:4f:61,a8:f7:d9:5a:4f:81,a8:f7:d9:5a:50:21,a8:f7:d9:5a:50:41,a8:f7:d9:5a:59:51,a8:f7:d9:5a:59:71,a8:f7:d9:5a:59:b1,a8:f7:d9:5a:59:d1,a8:f7:d9:5a:5b:91,a8:f7:d9:5a:5b:b1,a8:f7:d9:5a:5b:f2,a8:f7:d9:5a:5c:12,a8:f7:d9:5a:5e:c1,a8:f7:d9:5a:5e:e1,a8:f7:d9:5a:5e:f1,a8:f7:d9:5a:5f:11,a8:f7:d9:5a:61:31,a8:f7:d9:5a:61:51,a8:f7:d9:5a:69:11,a8:f7:d9:5a:69:31,a8:f7:d9:5a:6a:c1,a8:f7:d9:5a:6a:e1,a8:f7:d9:5a:6b:81,a8:f7:d9:5a:6b:a1,a8:f7:d9:5a:70:31,a8:f7:d9:5a:70:51,a8:f7:d9:c4:3d:b1,a8:f7:d9:c4:3d:d1,a8:f7:d9:c4:50:a1,a8:f7:d9:c4:50:c1,a8:f7:d9:e6:c5:21,a8:f7:d9:e6:c5:41,a8:f7:d9:e6:c9:31,a8:f7:d9:e6:cd:91,a8:f7:d9:e6:cd:b1,a8:f7:d9:e6:d0:f1,a8:f7:d9:e6:d1:11
33,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-73,-100,-61,-76,-82,-71,-69,-100,-100,-100,-100,-75,-73,-100,-100,-100,-100,-100
33,-70,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-78,-100,-100,-100,-100,-100,-100,-73,-68,-100,-65,-100,-81,-76,-69,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100
33,-75,-73,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-87,-100,-100,-100,-100,-100,-100,-100,-100,-73,-79,-100,-100,-100,-100,-100,-100,-100,-72,-65,-63,-100,-80,-100,-67,-100,-100,-100,-100,-70,-74,-100,-100,-100,-100,-100
33,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-75,-100,-100,-100,-100,-100,-100,-100,-67,-71,-65,-81,-82,-74,-68,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100
33,-70,-75,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-67,-100,-64,-100,-81,-72,-67,-100,-100,-86,-100,-100,-75,-100,-100,-100,-100,-100
33,-69,-71,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-76,-71,-67,-62,-80,-82,-73,-75,-100,-100,-100,-100,-76,-72,-100,-100,-100,-100,-100
33,-69,-72,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-84,-100,-100,-100,-100,-100,-100,-100,-100,-66,-71,-100,-100,-100,-100,-100,-100,-100,-74,-64,-67,-100,-79,-100,-66,-100,-100,-100,-89,-70,-70,-100,-100,-100,-100,-100
33,-66,-70,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-81,-86,-100,-100,-100,-100,-100,-100,-100,-100,-68,-80,-100,-100,-100,-100,-100,-100,-80,-76,-67,-68,-87,-82,-72,-70,-100,-100,-100,-100,-71,-70,-100,-100,-100,-100,-100
34,-75,-74,-100,-78,-85,-89,-100,-100,-100,-100,-100,-100,-83,-87,-100,-100,-100,-100,-100,-100,-100,-100,-66,-76,-100,-100,-100,-100,-100,-100,-76,-76,-100,-67,-77,-78,-74,-73,-100,-100,-100,-100,-69,-74,-100,-100,-100,-100,-100
34,-76,-75,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-78,-74,-68,-67,-81,-83,-68,-68,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100
34,-79,-75,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-81,-100,-100,-100,-100,-100,-100,-78,-77,-73,-69,-100,-83,-100,-71,-100,-100,-100,-100,-78,-76,-100,-100,-100,-100,-100
34,-74,-77,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-81,-100,-100,-100,-100,-100,-100,-79,-73,-70,-68,-100,-77,-67,-63,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100
34,-100,-79,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-79,-100,-100,-100,-100,-100,-100,-100,-74,-71,-68,-76,-81,-68,-64,-100,-100,-100,-100,-76,-75,-100,-100,-100,-100,-100
34,-76,-77,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-71,-77,-100,-100,-100,-100,-100,-100,-100,-76,-100,-68,-79,-81,-73,-69,-100,-100,-100,-100,-73,-71,-100,-100,-100,-100,-100
34,-78,-76,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-78,-100,-100,-100,-100,-100,-100,-100,-76,-70,-69,-78,-83,-78,-68,-100,-100,-100,-100,-78,-73,-100,-100,-100,-100,-100
34,-74,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-100,-100,-81,-79,-67,-72,-80,-83,-72,-70,-100,-100,-100,-100,-75,-72,-100,-100,-100,-100,-100
34,-100,-78,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-73,-78,-100,-100,-100,-100,-100,-100,-100,-76,-68,-68,-77,-80,-75,-71,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100
34,-74,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-69,-79,-100,-100,-100,-100,-100,-100,-79,-75,-67,-72,-100,-82,-71,-68,-100,-100,-100,-100,-73,-78,-100,-100,-100,-100,-100
35,-74,-77,-100,-78,-86,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-75,-100,-100,-100,-100,-100,-100,-82,-71,-100,-74,-79,-82,-72,-69,-100,-100,-100,-100,-77,-75,-100,-100,-100,-100,-100
35,-74,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-66,-80,-100,-100,-100,-100,-100,-100,-100,-71,-69,-74,-77,-76,-100,-69,-100,-100,-100,-100,-80,-76,-100,-100,-100,-100,-100
35,-77,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-74,-100,-73,-81,-81,-72,-70,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100
35,-76,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-72,-80,-100,-100,-100,-100,-100,-100,-83,-76,-67,-74,-100,-84,-69,-74,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100
35,-77,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-79,-100,-100,-100,-100,-100,-100,-100,-74,-73,-72,-100,-76,-100,-70,-100,-100,-100,-100,-74,-77,-100,-100,-100,-100,-100
35,-77,-79,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-74,-69,-75,-100,-81,-73,-73,-100,-100,-100,-100,-76,-76,-100,-100,-100,-100,-100
35,-79,-77,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-81,-100,-100,-100,-100,-100,-100,-100,-81,-72,-74,-100,-80,-67,-74,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100
35,-72,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-85,-77,-72,-75,-100,-84,-68,-73,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100
35,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-81,-100,-100,-100,-100,-100,-100,-81,-78,-71,-77,-100,-79,-100,-74,-100,-100,-100,-100,-76,-78,-100,-100,-100,-100,-100
35,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-100,-100,-100,-79,-100,-76,-100,-83,-71,-74,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100
35,-73,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-85,-75,-70,-73,-81,-78,-73,-74,-100,-100,-100,-100,-81,-82,-100,-100,-100,-100,-100
35,-75,-82,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-82,-74,-77,-100,-82,-72,-73,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100
36,-79,-81,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-73,-100,-100,-100,-100,-100,-100,-100,-77,-100,-75,-85,-85,-76,-74,-100,-100,-100,-100,-74,-74,-100,-100,-100,-100,-100
36,-81,-78,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-84,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-77,-100,-73,-100,-88,-71,-72,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100
36,-100,-80,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-70,-84,-100,-100,-100,-100,-100,-100,-100,-82,-74,-79,-100,-87,-100,-100,-100,-100,-100,-100,-81,-76,-100,-100,-100,-100,-100
36,-79,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-77,-100,-100,-100,-100,-100,-100,-100,-79,-76,-77,-100,-87,-77,-74,-100,-100,-100,-100,-79,-76,-100,-100,-100,-100,-100
36,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-100,-89,-75,-73,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100
36,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-100,-100,-82,-100,-80,-100,-90,-78,-76,-100,-100,-100,-100,-80,-69,-100,-100,-100,-100,-100
36,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-74,-100,-100,-100,-100,-100,-100,-100,-78,-76,-80,-83,-100,-77,-73,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100
36,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-83,-75,-76,-100,-87,-73,-74,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100
36,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-63,-72,-100,-100,-100,-100,-100,-100,-100,-81,-72,-82,-100,-88,-73,-79,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100
36,-78,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-61,-75,-100,-100,-100,-100,-100,-100,-85,-81,-72,-74,-100,-100,-78,-74,-100,-100,-100,-100,-74,-68,-100,-100,-100,-100,-100
108,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-78,-75,-81,-100,-89,-73,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100
108,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-84,-100,-100,-100,-100,-100,-100,-100,-80,-77,-78,-100,-86,-100,-72,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100
108,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-86,-78,-100,-74,-82,-89,-74,-74,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100
108,-80,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-86,-100,-100,-100,-100,-100,-100,-100,-78,-72,-82,-100,-100,-74,-70,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100
108,-79,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-78,-74,-79,-100,-87,-71,-70,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100
108,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-73,-75,-82,-86,-100,-72,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100
108,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-77,-87,-100,-100,-100,-100,-100,-100,-100,-79,-100,-76,-84,-87,-78,-76,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100
108,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-86,-100,-100,-100,-100,-100,-100,-100,-80,-74,-84,-85,-85,-75,-71,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100
108,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-81,-77,-76,-100,-88,-73,-71,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100
108,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-76,-84,-100,-100,-100,-100,-100,-100,-100,-78,-75,-81,-100,-100,-71,-73,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100
37,-74,-78,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-83,-85,-100,-100,-100,-100,-100,-87,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-70,-71,-100,-67,-77,-79,-65,-68,-100,-100,-100,-100,-74,-70,-100,-100,-100,-100,-100
37,-74,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-77,-72,-78,-85,-90,-60,-60,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100
37,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-100,-100,-100,-100,-100,-76,-71,-78,-100,-88,-64,-54,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100
37,-78,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-76,-72,-76,-100,-88,-66,-66,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100
37,-77,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-73,-100,-72,-100,-100,-62,-60,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100
37,-78,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-72,-73,-73,-100,-100,-63,-59,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100
37,-81,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-77,-100,-100,-100,-100,-100,-100,-100,-69,-71,-74,-100,-100,-100,-57,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100
37,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-80,-100,-100,-100,-100,-100,-100,-100,-73,-72,-74,-100,-100,-64,-59,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100
37,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-73,-100,-100,-100,-100,-100,-100,-73,-69,-100,-69,-100,-89,-68,-61,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100
37,-74,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-71,-100,-100,-100,-100,-100,-100,-77,-76,-73,-71,-100,-100,-66,-63,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100
library,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-67,-75,-100,-100,-100,-100,-100,-100,-79,-69,-71,-73,-79,-100,-100,-57,-100,-100,-100,-100,-80,-78,-89,-100,-100,-100,-100
library,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-75,-100,-100,-100,-100,-100,-100,-100,-75,-71,-73,-100,-100,-65,-60,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100
library,-80,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-75,-100,-100,-100,-100,-100,-100,-75,-80,-72,-70,-100,-90,-100,-64,-100,-100,-100,-100,-76,-74,-100,-100,-100,-100,-100
library,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-71,-100,-100,-100,-100,-100,-100,-75,-75,-73,-74,-100,-91,-66,-64,-100,-100,-100,-100,-76,-74,-100,-100,-100,-100,-100
library,-80,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-75,-100,-100,-100,-100,-100,-100,-75,-79,-74,-75,-100,-100,-64,-62,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100
library,-80,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-100,-100,-100,-100,-74,-77,-100,-74,-100,-88,-64,-60,-100,-100,-100,-100,-77,-75,-100,-100,-100,-100,-100
library,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-75,-100,-100,-100,-100,-100,-100,-75,-75,-100,-74,-100,-88,-100,-65,-100,-100,-100,-100,-77,-75,-88,-100,-100,-100,-100
library,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-68,-75,-100,-100,-100,-100,-100,-100,-75,-77,-68,-74,-88,-89,-100,-61,-100,-100,-100,-100,-75,-77,-100,-100,-100,-100,-100
library,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-68,-78,-100,-100,-100,-100,-100,-100,-100,-76,-100,-72,-100,-100,-66,-65,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100
library,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-79,-74,-100,-75,-100,-88,-65,-70,-100,-100,-100,-100,-78,-73,-100,-100,-100,-100,-100
